message_id,device_lat,device_lng
232,51.95882787926096,4.382015517622306
233,51.95485506143543,4.39831558332454
234,51.96559698482993,4.423782121716614
235,51.99649065278364,4.4154485673196975
236,51.96705559305659,4.452185160377208
237,52.02398187919429,4.502731704557966
238,51.962465464452215,4.391951755318001
239,51.971971372728085,4.424147737919189
240,51.95484826398048,4.4462962581354395
241,51.961914699338976,4.383480280012315
242,51.985160413157374,4.454136398049533
243,51.95184332706002,4.358460474535186
244,51.995311033958885,4.423354524591911
245,51.979736766715604,4.406987974900956
246,51.990188229400275,4.427985010290753
247,51.962766533826645,4.426055676734374
248,51.976056623189855,4.451196744469234
249,51.976871260881495,4.41479726187014
250,51.95783979162758,4.390325461483908
251,51.9650052567726,4.420325740842086
252,51.96194828914162,4.4182957456080265
253,51.96836984478822,4.418484371427117
254,51.953560043984815,4.4235364122672225
255,51.95595921282214,4.420933455291542
256,51.963552498312694,4.420763816651362
257,51.944906271873535,4.359577320157396
258,51.97588993451448,4.453913774142987
259,51.976466996352144,4.449403048653784
260,51.96524018907985,4.398534378570592
261,51.96688556533155,4.400132879791817
262,51.98111789998989,4.454638617156961
263,51.983535551307824,4.439436502952853
264,51.97980338580795,4.4507728324457885
265,51.95038975954538,4.415961034813084
266,51.950864228821274,4.4530642297221785
267,51.95963824303973,4.416481446348316
268,51.96463726599038,4.405194209914997
269,51.950581625174685,4.375389346414446
270,51.96468666919005,4.406604595201629
271,51.94545661734131,4.35933529595815
272,51.970343886927175,4.4100909679024465
273,51.96264997809206,4.419304944895877
274,51.951890914011884,4.419280352581369
275,51.98933718836666,4.441388252055095
276,51.99932121751577,4.477664011188859
277,51.972714921138724,4.424444136003278
278,51.9614384941416,4.414328674819889
279,51.951388026861814,4.419460615449815
280,51.96110583096327,4.406668390779644
281,51.94673998673633,4.3979684509418755
282,51.96771386684552,4.434867006290554
283,51.949277708344965,4.380863170223058
284,51.95822717416355,4.402806926708363
285,51.97808307675229,4.441278144281907
286,51.97071577236476,4.427109474244705
287,51.94692758004583,4.3693303406628266
288,51.98469485090976,4.431629710103384
289,51.93527424896801,4.388593373032465
290,51.97699375992934,4.3986362768237575
291,51.9407566447416,4.353952235726718
292,51.98005861230012,4.4453504559599235
293,51.94033316850498,4.388909461372048
294,51.96957998738898,4.427647818988004
295,51.93254412461586,4.339385922769122
296,51.958837729661546,4.422977744352673
297,52.00074564011953,4.4567299681537245
298,51.96377085598192,4.407153156790136
299,51.97917782367972,4.433032079114016
300,51.95805196174383,4.4037843237604015
301,51.95507921692723,4.4291011498002835
302,51.989322325304585,4.430903557431961
303,51.96045296073988,4.382451086445502
304,51.962176455940394,4.38752591051098
305,51.959103092535386,4.3917417205341
306,51.95251811159055,4.415322276536693
307,51.948584976656164,4.40889379037371
308,51.98110879697751,4.479116825816282
309,51.98571088216575,4.465539563846917
310,51.967548310920094,4.431093723819967
311,51.959486108333394,4.3992639012123
312,51.98044078146713,4.425617053012371
313,51.98270693441652,4.4366912098552165
314,51.965909252066055,4.420922280304912
315,51.972632327912876,4.433402350027706
316,51.95898761724945,4.408360129067823
317,51.968680469704715,4.421781678499472
318,51.969523335654145,4.422048656926531
319,51.979186347060725,4.440823446726234
320,51.963474231608835,4.416540016685871
321,51.96861438789798,4.4253290163137065
322,51.96208937450884,4.4102364935549145
323,51.968476395764036,4.384891604538239
324,51.949289173868436,4.429855006729998
325,51.95543946945905,4.385870666543877
326,51.97524793444268,4.4467900790346695
327,51.974943212419205,4.444144854382207
328,52.0042539617921,4.484358791051608
329,51.95578598059257,4.4220919803268695
330,51.96004476296654,4.414598933559538
331,51.943929989667595,4.383256999435549
332,51.96347439067651,4.404726552416792
333,51.962517335257765,4.386257302081959
334,51.99255464669947,4.444315396394729
335,51.96727301429519,4.436719048394564
336,51.96348529467799,4.423898475477984
337,51.95580161993156,4.397405711246322
338,51.98969065330363,4.4464016779625295
339,51.96645656122577,4.404423987453811
340,51.97325529442693,4.436918224556539
341,51.97769032972336,4.466495115154757
342,51.97068501551685,4.404438657022559
343,51.98506930454252,4.4253398604409835
344,51.946741920189325,4.387227149890138
345,51.95886444097055,4.423441133895784
346,51.94591514616876,4.383147783813014
347,51.96044337849008,4.407316323161364
348,51.98653356633531,4.446597738192107
349,51.994992856788876,4.454078635050708
350,51.972728645578066,4.428240078458838
351,51.98900853450507,4.434474889377725
352,51.955998808834046,4.401588327645624
353,51.98009894067047,4.418212960798141
354,51.969199886433636,4.400825173184764
355,52.00069943307766,4.456930386754752
356,51.95685610485693,4.4051972963763255
357,51.98271369177926,4.437942798516031
358,51.98099942956582,4.396404269589552
359,51.99810963119631,4.4804339452447675
360,51.96688330219905,4.398330570373535
361,51.96607850987212,4.428087312579474
362,51.9926373263031,4.498754947372118
363,51.96238496200977,4.4257876283247555
364,51.97682810853646,4.4277530729168015
365,51.975767631733945,4.449150158271167
366,51.95871856762657,4.3985900305506656
367,51.975303892217525,4.395418855806973
368,51.97548720044091,4.4351000590276275
369,51.9520787692577,4.395747095191735
370,51.9742044024383,4.435926520569807
371,51.971448562625476,4.435514522079702
372,51.9758624245388,4.44049512063753
373,52.011947584215356,4.453379499270534
374,51.985302418918096,4.432503077228718
375,51.987275800889684,4.449154136087639
376,51.953955854647944,4.40858796938581
377,51.948843823381395,4.388673103396124
378,51.9611669890532,4.391761331932341
379,51.959701800198715,4.406644041815252
380,52.00120550348547,4.486824599499197
381,51.97708696171099,4.4451872660834555
382,51.98546078730173,4.397015150032958
383,51.96511744575878,4.395682060497722
384,51.981860571206695,4.423853201850332
385,51.961968292503045,4.392250547047046
386,51.99996007744936,4.5028304591013395
387,51.96102031636918,4.453851208397674
388,51.96121077949693,4.403493337970036
389,51.97484489737833,4.46199445178196
390,51.98857158594813,4.440261154066095
391,51.978715610246056,4.418960507481362
392,51.99175971209662,4.43669350259525
393,51.95591886253113,4.443713723119072
394,51.96972567365843,4.42193952031821
395,51.96951536331333,4.446932698614966
396,51.9554252743453,4.403823338013116
397,51.99058377345826,4.42539341239901
398,51.94770075279101,4.3538236557412064
399,52.009350826361896,4.450863076878642
400,51.94740365874114,4.413521838850887
401,51.984442475598506,4.431825102419843
402,51.97215919625042,4.430970677024279
403,51.9801192585569,4.424352432027566
404,51.96225627733009,4.4062307226275905
405,51.98334156097227,4.449096019719313
406,51.973429306272415,4.429540211325233
407,51.98580859313463,4.440772828656454
408,51.98416328979903,4.434831702321704
409,51.96496937916578,4.383754832185178
410,51.9857345319464,4.449766455570481
411,51.93903837524835,4.402722164276061
412,51.973894589249305,4.437512316789212
413,51.977235417565936,4.438436409967222
414,51.99499007426705,4.455022105973801
415,51.97015865032833,4.447889322813198
416,51.95618328972667,4.400675868635192
417,51.97322805653355,4.436902627415492
418,51.96495817161723,4.423638315509188
419,51.97273017194094,4.438194054903556
420,51.979512029142775,4.421051636141723
421,51.97957406707874,4.444053448762784
422,51.97494877896897,4.444412411417601
423,51.97421414989981,4.413130983057786
424,51.97497148145244,4.420578227255647
425,51.97620274846311,4.443142779351103
426,51.974373817635474,4.443754943251269
427,51.97523589149255,4.424163870315971
428,51.978609923803326,4.460683653243112
429,51.97445188790795,4.434880254473129
430,51.97577290936338,4.423290988293004
431,51.971583248624505,4.455499715002191
432,51.933358518540885,4.392761688511827
433,51.9746257375445,4.40617260114962
434,51.97939664296488,4.4451300754638305
435,51.97978881319395,4.427268630582851
436,51.98877677949637,4.439313693964477
437,51.97767240215859,4.431412572969408
438,51.96003822794493,4.403173056936267
439,51.97633025097091,4.45561930036209
440,51.98859718953564,4.460886630689908
441,51.960596610319115,4.417748582010838
442,51.95744941337111,4.397684232204143
443,51.96866479676106,4.451505825499691
444,51.96868084579529,4.435537895058315
445,51.97195146230144,4.440939214360223
446,51.98309657229426,4.4352289152454265
447,51.98506107290933,4.448832089876818
448,51.978763450241075,4.434728488211667
449,51.98449995136255,4.440544832825774
450,51.96860377443354,4.413497303912818
451,51.95432326199996,4.40731910234677
452,51.977769280932755,4.435757602528538
453,51.959276382335695,4.413674645828027
454,51.969167838105584,4.408833992857064
455,51.98955254962644,4.463420797035428
456,51.98508221040885,4.4690795265472785
457,51.966468784510894,4.396730274057053
458,51.96546549815982,4.4336842053835355
459,51.96800930083706,4.444716233187547
460,51.998821889974366,4.448466929272812
461,51.98120695796945,4.391508605346285
462,51.990499126060854,4.41735255674827
463,51.971418062702355,4.42866731766762
464,51.97704422360249,4.434587457994931
465,51.95728514002366,4.397865159851255
466,51.95396016141878,4.402921568168226
467,51.9814538445618,4.492265267611863
468,51.98220716374065,4.451449213621291
469,51.964634549408835,4.419324568353351
470,51.978742274975396,4.483419160730478
471,51.964649148960056,4.421549585243055
472,51.972617703010215,4.417913623133898
473,51.96390643291408,4.440974012453216
474,51.97984060728432,4.433964415456841
475,51.95998154042491,4.421803937058653
476,51.97244402544017,4.4341067008945
477,51.97783285669706,4.453200919060537
478,51.98478938723486,4.4815357107816896
479,51.94424437920541,4.4529422968329095
480,51.95883985344504,4.415257649045623
481,51.98049441257777,4.472578222780292
482,52.00030679633673,4.455730332283855
483,51.94822405534729,4.408577259842242
484,51.96067502599385,4.417368481676167
485,51.96922247308664,4.378511950174234
486,51.96067466755396,4.407361332135626
487,51.987019015041646,4.499576421382787
488,51.981395103264504,4.463303821224534
489,51.95356017266454,4.433640030460932
490,51.962450233662494,4.430987228804465
491,51.967131174986086,4.401709365323968
492,51.980876097984385,4.449088078482156
493,51.9864143917871,4.461699529173077
494,51.97089895629591,4.430198021253389
495,51.95079224489278,4.39613348284381
496,51.95527543230386,4.385275573263614
497,51.976512487594846,4.453356297690843
498,51.99601221535541,4.4542117676843995
499,51.98564873728252,4.455980308808859
500,51.965468263968006,4.39747258636166
501,51.96820101012166,4.425577463596754
502,51.960572526036216,4.405697506591271
503,51.969346308998624,4.451983806668519
504,51.970673743913835,4.438634454819223
505,51.98903106184663,4.479692343629329
506,51.975271261647215,4.43359203184807
507,51.97918941435286,4.449147415383501
508,51.973295648231904,4.408680334157574
509,51.99812110309857,4.470475348064735
510,51.98031427852078,4.414103755240071
511,51.96578478446364,4.395423709370677
512,51.963015610664776,4.414237274089229
513,51.97231736774598,4.428861270378312
514,51.964962609319244,4.4338595889243075
515,51.96843649881862,4.414787385786125
516,51.965410168220394,4.433014307662853
517,51.96725118192797,4.4162920766057665
518,51.97561380479767,4.442369373909781
519,51.96887624763463,4.439729895393264
520,51.95602349560334,4.4236027801730256
521,51.97579468268949,4.416250604866324
522,51.975542475924144,4.432640565483691
523,51.962098884725606,4.416442599492999
524,51.96946428483704,4.364598979051007
525,51.98470270334562,4.4184612022535035
526,51.9823820460046,4.450793077314906
527,51.976001406084904,4.432984389082145
528,51.967131515366304,4.431818588984666
529,51.98370540425379,4.454988759539543
530,51.947588135258954,4.419684121613286
531,51.96330747397105,4.410614798264471
532,51.95434063974689,4.383499381140741
533,51.96136060816236,4.418683429378545
534,51.988391662022565,4.449251914511134
535,51.95797991837321,4.410251899908543
536,51.944481062326936,4.361492743233171
537,51.93227623578298,4.378041870877182
538,51.96560219565574,4.398891730845802
539,51.98322052863551,4.4408248342231635
540,51.99473895486997,4.468173607131993
541,51.96910674864821,4.429634187068956
542,51.97668546553477,4.416282027716818
543,51.97223996513005,4.425388396747874
544,51.989406509515646,4.494639234690364
545,51.97387082361068,4.43145432134267
546,51.95457068162632,4.407784729912352
547,51.9674827647253,4.434421974282552
548,51.95400965679025,4.428221407045371
549,51.95334714082302,4.394291604603269
550,51.96266679020719,4.407718060086295
551,51.95169458275794,4.389491604847337
552,51.96221852835978,4.407207318591784
553,51.97018925030104,4.4081320046300885
554,51.96855398989698,4.4287328717556
555,51.95472265350721,4.424311391930673
556,51.97502830635879,4.453450905494618
557,51.963733765828,4.415350827590958
558,51.966866092999645,4.398221149411015
559,51.992042612421706,4.476515844970848
560,51.93782302863444,4.373570305891113
561,51.962293661920874,4.412648127778068
562,51.978283999498146,4.411662071889303
563,51.97635360623302,4.418750079079404
564,51.97539509334162,4.463397777256452
565,51.95874014882919,4.416229477892581
566,51.98684142328456,4.465751195598871
567,51.956752406438014,4.400629577925999
568,51.97362572294108,4.402968647945716
569,51.951443677739,4.389986307005418
570,51.95654178918523,4.407026745706265
571,51.95795796657953,4.41200217634995
572,51.98393276839494,4.462719585685145
573,51.94768716607516,4.342297107871712
574,51.96488785647179,4.414054997962513
575,51.98872779329265,4.474144807429564
576,51.943217549968885,4.361704333260381
577,51.977258009710326,4.4238399151738
578,52.00183881489212,4.452533663501125
579,51.93435841093028,4.3833401668021414
580,51.97341594899466,4.434258926028735
581,51.94346575337103,4.354872136917833
582,51.967595272551044,4.382946873106772
583,51.979600336210005,4.418992120547611
584,51.992618988057544,4.443992870628189
585,51.95570768516956,4.445082450259366
586,51.94505931490091,4.373766228000765
587,51.95409446775345,4.418259306136059
588,51.928998094739704,4.37577088371717
589,51.961823841698624,4.435912152446791
590,51.9529923606992,4.380959057484619
591,51.96487023170848,4.455298587405046
592,51.96875919925954,4.4042924165227575
593,51.99451722390156,4.457964609227663
594,51.939117054184436,4.402248163897942
595,51.9518190504555,4.396337668135716
596,51.958631197820004,4.399114646683894
597,51.94816406958299,4.400729570963982
598,51.95103847141243,4.416324944142133
599,51.97979910238391,4.434879623038979
600,51.95601310569257,4.391866710606724
601,51.94064391289281,4.399005695695499
602,51.95076797091854,4.372817261136311
603,51.938989766938434,4.394998333712017
604,51.96113183720067,4.403463821889493
605,51.964070000458506,4.421604116649611
606,51.96612818871889,4.429484213942976
607,51.96586290405174,4.4295915596292295
608,51.95817247464916,4.415415390214692
609,51.959021291817024,4.3776323045172605
610,51.94845099961053,4.423628998506257
611,51.99259060555391,4.452529448097007
612,51.96443892035884,4.427729853907937
613,51.96471472120158,4.42907041902696
614,51.97240762830665,4.398470435282791
615,51.96412647868562,4.4282434566926465
616,51.96306114330141,4.420980714375472
617,51.96972859132675,4.406948874864831
618,51.98357817409833,4.434018240749821
619,51.95801246211341,4.392765037305495
620,51.94261159668728,4.40793421135714
621,51.96373741714602,4.402641916853172
622,51.95664434936911,4.419364171109401
623,51.953771139485056,4.396886959547117
624,51.988750384037175,4.4346722686087094
625,51.957127481139764,4.4098324689191415
626,51.95547694435029,4.41514073214149
627,51.96770368706756,4.418777384966853
628,51.94912461826611,4.385263218876977
629,51.95689704406024,4.391955516248066
630,51.94477744000372,4.41667934899055
631,51.972673880895016,4.446602085050866
632,51.965494155810745,4.442850410734655
633,51.96382012499442,4.412287352631508
634,51.95879623492925,4.427834782618484
635,51.95442439608597,4.3768638071594514
636,51.9786749845184,4.421546638463718
637,51.99828076678182,4.4994453233920915
638,51.96419602896923,4.419408830336252
639,51.98044008834609,4.465047032342287
640,51.982486596963874,4.43682584141192
641,51.956064679177985,4.3935658735360095
642,51.974409677391264,4.4185589934321605
643,51.97804135465117,4.4756806661909145
644,51.987388027430924,4.457870884542024
645,51.97835167805284,4.432682345470628
646,51.96164319761616,4.448594852446388
647,51.959865005366844,4.399844461341001
648,51.96727178382874,4.417713449734198
649,51.9767678685034,4.447632694407401
650,51.98044230222886,4.45451455393969
651,51.9501780577554,4.406678250140395
652,51.984299482724765,4.483972437235134
653,51.97960930746309,4.412365504118277
654,51.96913307981252,4.410196307934095
655,51.977577562502105,4.4421913630946115
656,51.95299950638368,4.3948255652425345
657,51.93156411299359,4.3340125059371974
658,51.96191309739519,4.410188869885068
659,51.966862694219934,4.439063006623565
660,51.93640144952932,4.413432372902513
661,51.99387163941953,4.4556448159090944
662,51.96392340169927,4.410575461414366
663,51.955997210070635,4.40047833400759
664,51.99752321291044,4.475200359981734
665,51.95094678912613,4.388073585087073
666,51.95912923862582,4.403819883025166
667,51.956809566006086,4.377250409528582
668,51.95325048431524,4.3999952067043155
669,51.97100705848108,4.406702774444827
670,51.985470220316316,4.426950872733311
671,51.98680827552759,4.440076165854075
672,52.013366418979956,4.502271720618861
673,51.97938248337657,4.447202395384997
674,51.95383005939221,4.411110649111327
675,51.97080144526206,4.396639202963306
676,51.961720352326346,4.4218841646205185
677,51.97715183417708,4.435763223677667
678,51.97358486882039,4.398131731410775
679,51.9561060555224,4.4180175800436645
680,51.97820579622173,4.424988775593784
681,51.9703892584453,4.4096057336384105
682,52.04605736509099,4.500317735330336
683,52.00296609862934,4.432918029268962
684,52.00634586143061,4.481797780443162
685,51.96296832773345,4.425361678526028
686,51.9703659813527,4.428814305675094
687,51.97414879727776,4.443241364240875
688,51.963666770372654,4.417578726735121
689,51.96830564714415,4.457153180485907
690,51.99117332321619,4.430240573448786
691,51.96893018379505,4.421433962543691
692,51.957243332814556,4.422238761362851
693,51.94060456900994,4.383112266182558
694,51.95355117045692,4.415849370885232
695,51.991458141266314,4.438139831157289
696,51.99295412883781,4.456277933559501
697,51.986628866480025,4.440679504459783
698,51.95350428609212,4.406671311610544
699,51.971738087820306,4.407659180590617
700,51.97536653900486,4.4336875466588666
701,51.98547252269607,4.461080705532608
702,51.96200839975949,4.414045861861145
703,51.94366646285887,4.394786830381132
704,51.9539170802725,4.38798460210505
705,51.935671566053195,4.359483963562183
706,51.99197529816741,4.462489917469728
707,51.99019588052296,4.409775762846312
708,51.95672936240189,4.408016588243782
709,51.968500317707644,4.419561733216557
710,51.95959842043924,4.396435053302684
711,51.98875579729545,4.446340715017941
712,51.95174225784461,4.379110101971972
713,51.95726824681708,4.435879165723403
714,51.98316818167545,4.434867014185523
715,51.996853478834204,4.489221376311105
716,51.98189088264804,4.428770577969695
717,51.97781970114039,4.428998780185671
718,51.96142939938477,4.4105563603321905
719,51.98125164006578,4.401195765175732
720,51.98535112984193,4.445515766859173
721,52.000328715696845,4.446259207045788
722,51.96674509136714,4.453110852927567
723,51.97918637144824,4.437383212556279
724,51.93944667452358,4.3824540059598505
725,51.97692797737342,4.420957780270902
726,51.9645380356267,4.423511012716701
727,51.93536327316569,4.401971662724782
728,51.979915824205825,4.501331815666358
729,51.9838274887156,4.428635186626865
730,51.948604407202836,4.382900879387655
731,51.96588400444557,4.435234531665581
732,51.96883989522179,4.394150093145415
733,51.992041639783935,4.444092478589552
734,51.93921530245883,4.3815613840697525
735,51.960743287541256,4.40873060361509
736,51.95719322823069,4.409201470575248
737,51.96501192741965,4.4386857619603965
738,51.966670410003715,4.411372313551317
739,51.95870726013664,4.41741516429491
740,52.017768890019134,4.522944194742657
741,51.94184171126903,4.353752381478301
742,51.99970693333639,4.4277482088996205
743,51.98046811778903,4.427748166314915
744,51.96599789066663,4.399550279891113
745,51.96429283971317,4.436905614048284
746,51.95560937792368,4.410547853635311
747,51.96748060388078,4.407024056824677
748,51.95990253538093,4.414845173639652
749,51.94664398047938,4.423554167429591
750,51.9478248344865,4.384219670014877
751,51.96408736409853,4.42058110658427
752,51.98681604562946,4.406943854269656
753,51.96739281040722,4.449399579431149
754,51.95065968012237,4.386484468907249
755,51.9917188208665,4.456134050538932
756,51.9597827653423,4.400130985732395
757,51.9810541573342,4.426385813956339
758,51.94747591002725,4.404619458332055
759,51.991675757852235,4.4766363883842395
760,51.97610858809538,4.42028457095548
761,51.949675044379994,4.3990235705491605
762,51.93729091476071,4.362966639488868
763,51.97469099478377,4.411183356817429
764,51.95379766280865,4.388375432693503
765,51.97642085923084,4.448353789866838
766,51.978697057441266,4.448892221429472
767,51.95872076276298,4.392001115333561
768,51.99037510333861,4.41969142194844
769,51.98885485879504,4.442229372720573
770,52.000243952135435,4.452583685256144
771,51.965433824027244,4.4517353502649115
772,51.96303601026815,4.419472585103103
773,51.977581793799885,4.432278979462884
774,51.97112194656737,4.4314768635410084
775,51.95647296835099,4.4189919057951474
776,51.96498917050192,4.431587784650487
777,51.94678679953988,4.40209722552745
778,51.977132607046585,4.4224147923043375
779,51.96007406758082,4.427819245506015
780,51.96583963292336,4.434436676461009
781,51.95477632995722,4.400771096704411
782,51.97336873760408,4.454390418005252
783,51.979956092917696,4.439049425965865
784,51.957226107822244,4.394472348843146
785,51.95685231643001,4.3878187234802235
786,51.966390558056,4.413507832163363
787,51.981543993478134,4.428811707352101
788,51.963020631068375,4.421993894347945
789,51.96602574342956,4.46476419343073
790,51.97028093608224,4.445030480712641
791,51.986984806741745,4.449428488624223
792,51.976084968674705,4.454104297415615
793,51.95936163189339,4.405803167907663
794,51.975916269394936,4.446708801183888
795,51.96222987568327,4.448659348206024
796,51.95701378617717,4.394676635080487
797,51.967110079167156,4.442198112847995
798,51.96992200994454,4.434121306249507
799,51.97704971441876,4.403641638262813
800,51.965001939212975,4.4097285663159935
801,51.986086033289595,4.4298606670455625
802,51.962820155567115,4.406362452029204
803,51.96264647267975,4.4315342220945695
804,51.954860021704754,4.390341296377728
805,51.97742078598022,4.422152646568953
806,51.96064536644654,4.405310555426926
807,51.97539581655222,4.422504205303983
808,51.95775870450069,4.419241980118136
809,51.944990770809234,4.4238122051856275
810,51.97045754446152,4.387252649234714
811,51.95590772184414,4.402250608329041
812,51.96329864886821,4.4303241653962715
813,51.97074632489721,4.388873788075162
814,51.988097949292616,4.441024879707181
815,51.98957086306754,4.409477525750254
816,51.97764736192544,4.4351450938714505
817,51.9555810093231,4.394340312032749
